time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.960000000000003,1.97298531813,-10.9598354066,22.89259584,5.62316703538,6.11201974994,0.0,2.10573296478,-10.1335420608,2.93380098298,-0.164652189164,-0.0890251274913,0.0,464.7520954211825,466.2599875885476,467.0957966681589,466.67978522731784
4.020000000000002,2.10140979891,-11.5765145405,23.0594990298,5.61315030483,6.10646648316,0.0,2.17537998873,-10.4233938831,2.62855737875,-0.171971782479,-0.100753617937,0.0,420.1722757833353,419.1459435994787,419.14391986236484,418.47844589224655
4.080000000000001,2.23404244542,-12.2106664674,23.2077163182,5.60291736675,6.10039077219,0.0,2.24603217685,-10.7159891385,2.31085126989,-0.167848927114,-0.102297333776,0.0,417.49191508059516,417.34754730218253,416.7514275263319,417.08178670460745
4.14,2.37194297365,-12.8658405044,23.3406502889,5.59280242783,6.09458181497,0.0,2.35086119333,-11.1234763437,2.11780488603,-0.170088800468,-0.0876488734514,0.0,472.0235431034624,473.1455353561555,472.44537211603847,472.24720320587346
4.199999999999998,2.5161186448,-13.5453649829,23.4612943544,5.58236349156,6.08951363635,0.0,2.45512098367,-11.5277240114,1.90118508022,-0.183185927207,-0.0787717723364,0.0,469.3378123649408,470.02108889621974,470.48827182531664,469.4452635217114
4.259999999999997,2.66619648872,-14.2479965065,23.5669824848,5.57113977137,6.08516662716,0.0,2.54758077145,-11.8939825871,1.61961258221,-0.196215098999,-0.0621229737618,0.0,449.95008099839436,451.2923668297358,450.30259843361694,449.2131871813491
4.319999999999996,2.82271639999,-14.9755963877,23.658632866,5.55995529805,6.08122477729,0.0,2.66962887821,-12.3593978595,1.43207908279,-0.17179050119,-0.0740226959898,0.0,493.86087860925346,492.97928372421757,494.1661083007783,495.9335317362102
4.379999999999995,2.98580153914,-15.7287523125,23.7356784085,5.54976970787,6.07635475761,0.0,2.76661471241,-12.7464028738,1.13371634451,-0.165984880176,-0.101936896151,0.0,459.86750683614173,457.6446011142419,457.6498234302685,458.08517818980033
4.439999999999993,3.15422121574,-16.5036400725,23.7925504126,5.53945462193,6.07049796505,0.0,2.84760517403,-13.0841824344,0.760122478408,-0.187689123623,-0.0901330781826,0.0,431.9320699548766,432.91833797461834,433.6229720384702,431.7651500457911
4.499999999999992,3.32645367956,-17.2955914218,23.8229238109,5.52840703857,6.06483489034,0.0,2.89382329419,-13.3159577847,0.251471189459,-0.17782245939,-0.104632021371,0.0,374.0759872697306,372.65103938479126,372.243293401538,373.16803679949504
4.559999999999991,3.50283801815,-18.1058323815,23.8268544531,5.51769476187,6.05922520579,0.0,2.98579932069,-13.6929100259,-0.122935941993,-0.180006480683,-0.0774095149156,0.0,441.2165715283236,443.45152367089304,441.59747882205494,441.38619635724456
4.6199999999999894,3.68482572022,-18.9390560998,23.8080092795,5.50709133489,6.05454333527,0.0,3.08049596517,-14.0820485485,-0.507905309976,-0.170863989708,-0.0793036327253,0.0,445.61023498589014,445.4504707610804,443.95565033054334,444.6753349769359
4.679999999999988,3.87250837136,-19.7958175353,23.7655352315,5.49652041012,6.04970745649,0.0,3.17562704502,-14.4775470483,-0.910683646933,-0.189781889909,-0.0833193827154,0.0,445.3034845692251,444.969483988103,445.99222435820997,444.41339505028026
4.739999999999987,4.06522300986,-20.6744612045,23.6963020335,5.48579201831,6.0442751383,0.0,3.24834895126,-14.8119487146,-1.39937983126,-0.162903534921,-0.111653243588,0.0,414.4296108707048,411.9222645719802,412.10955530889225,414.4455170767215
4.799999999999986,4.26380184534,-21.5777388349,23.6014423393,5.47580418505,6.03754399421,0.0,3.37093998938,-15.2976793318,-1.76649988462,-0.17474141418,-0.113271568744,0.0,477.65856798109036,477.5248717411005,478.41360138392395,477.48650985891925
4.859999999999984,4.46880353855,-22.507569015,23.4812094864,5.46492784,6.03038717295,0.0,3.46257049467,-15.6977319452,-2.24445051251,-0.199359611749,-0.135343021308,0.0,439.9182265343691,438.07250839242965,440.05233017754824,437.97571955171486
4.919999999999983,4.67846851522,-23.4591921158,23.3293727948,5.45302455414,6.02221687757,0.0,3.52652001311,-16.0246470677,-2.81945472835,-0.196515664503,-0.137880472175,0.0,401.6184844806266,401.36881911875173,400.3016526099204,400.51726905959447
4.979999999999982,4.89409239697,-24.4364592319,23.1476637814,5.44087108377,6.01408286686,0.0,3.66084336521,-16.5510378601,-3.24244363502,-0.21872843064,-0.131304796144,0.0,485.21744460314636,485.69577951087587,485.79733966690077,484.09102702786515
5.0399999999999805,5.11783267976,-25.4455569734,22.9397584767,5.42782553368,6.00617063307,0.0,3.79694458048,-17.0855280797,-3.69305118608,-0.214944601664,-0.133025536296,0.0,487.9743340498859,487.831528897864,488.52184644160064,488.76198817749037
